date,time,color,white,black,opponent,result,opening,eco,termination,time_control,time_class,user_rating,opp_rating,rating_diff,moves,plies,captures,checks,castles,promotions,pawn_moves,piece_moves,link
2025.06.05,10:49:47,white,NafsinFerdous,coach_deki,coach_deki,loss,Ruy Lopez Opening Morphy Defense Columbus Variation...7.d4 d6 8.c3 O O,C78,coach_deki won on time,5:00,Unknown,1234,1305,-71,32,64,15,3,2,0,18,46,https://www.chess.com/game/live/143434214679
2025.06.07,15:15:28,black,x_xAmmar,NafsinFerdous,x_xAmmar,win,Sicilian Defense 2.Nf3 d6 3.Nc3,B50,NafsinFerdous won by resignation,3:00,Unknown,1234,1108,126,29,58,20,7,1,0,12,46,https://www.chess.com/game/live/139321607256
2025.06.07,16:17:17,white,NafsinFerdous,HamoodTF,HamoodTF,loss,Slav Defense 3.e3 Nf6,D10,HamoodTF won by checkmate,3:00,Unknown,1234,1417,-183,12,24,5,1,1,0,11,13,https://www.chess.com/game/live/139323703078
2025.06.07,16:18:24,black,euomar,NafsinFerdous,euomar,loss,Closed Sicilian Defense Traditional Line 3.Bb5 d6 4.Bxc6 bxc6,B23,euomar won by resignation,3:00,Unknown,1234,1329,-95,11,21,7,2,1,0,7,14,https://www.chess.com/game/live/139323740996
2025.06.07,16:59:09,white,NafsinFerdous,Siswanto234,Siswanto234,win,Petrovs Defense Classical Variation,C42,NafsinFerdous won on time,20:00,Unknown,1222,1151,71,17,33,10,1,0,0,13,20,https://www.chess.com/game/live/139325125374
2025.06.07,17:33:42,black,dhani_rmd12,NafsinFerdous,dhani_rmd12,loss,Old Benoni Defense 2.e3 cxd4,A43,dhani_rmd12 won on time,5:00,Unknown,1222,1252,-30,37,73,21,5,1,0,26,47,https://www.chess.com/game/live/139326278908
2025.06.08,04:48:50,black,deeman4real1981,NafsinFerdous,deeman4real1981,win,Queens Pawn Opening Krause Variation 3.e3,D02,NafsinFerdous won by resignation,5:00,Unknown,1232,1167,65,24,48,12,0,2,0,11,37,https://www.chess.com/game/live/139341620018
2025.06.08,04:54:31,white,NafsinFerdous,fern5cr,fern5cr,win,Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,C62,NafsinFerdous won by checkmate,5:00,Unknown,1244,1233,11,33,65,14,4,2,1,17,48,https://www.chess.com/game/live/139341727320
2025.06.08,06:10:44,white,NafsinFerdous,black8white,black8white,win,Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3,C41,NafsinFerdous won by resignation,5:00,Unknown,1254,1211,43,30,59,18,5,2,0,22,37,https://www.chess.com/game/live/139343264388
2025.06.16,07:16:52,black,ehipster,NafsinFerdous,ehipster,win,Queens Pawn Opening Accelerated London System 2...Bf5,D00,NafsinFerdous won by resignation,10:00,Unknown,1234,1205,29,12,24,6,4,0,0,6,18,https://www.chess.com/game/live/139645674144
2025.06.16,07:21:35,white,NafsinFerdous,Agafari,Agafari,win,Ruy Lopez Opening,C60,NafsinFerdous won by resignation,10:00,Unknown,1246,1239,7,25,49,16,5,1,0,14,35,https://www.chess.com/game/live/139645775842
2025.06.16,10:43:38,black,Romarik,NafsinFerdous,Romarik,loss,Vienna Game Max Lange Defense 3.Bc4 Bc5 4.d3 d6,C25,Romarik won on time,5:00,Unknown,1243,1265,-22,37,73,18,4,2,0,18,55,https://www.chess.com/game/live/139650758208
2025.06.16,10:52:12,black,Chi_Zzy,NafsinFerdous,Chi_Zzy,loss,Sicilian Defense McDonnell Attack 2...d6 3.Nf3 Nc6,B21,Chi_Zzy won - game abandoned,5:00,Unknown,1234,1325,-91,8,15,0,0,1,0,8,7,https://www.chess.com/game/live/139651001050
2025.06.16,10:54:24,white,NafsinFerdous,kaedut,kaedut,win,Scandinavian Defense Mieses Kotrc Main Line 4.Nf3,B01,NafsinFerdous won by checkmate,5:00,Unknown,1245,1215,30,30,59,15,13,2,0,13,46,https://www.chess.com/game/live/139651063798
2025.06.16,12:08:59,white,NafsinFerdous,CoachHappyChess,CoachHappyChess,loss,Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 g6,B07,CoachHappyChess won by resignation,5:00,Unknown,1245,2135,-890,32,64,19,3,2,0,21,43,https://www.chess.com/game/live/139653282474
2025.06.16,12:43:47,white,NafsinFerdous,garengkeod,garengkeod,loss,Ruy Lopez Opening Old Steinitz Defense 4.O O,C62,garengkeod won by checkmate,5:00,Unknown,1234,1243,-9,21,42,9,1,2,0,15,27,https://www.chess.com/game/live/139654373688
2025.06.16,17:11:13,white,NafsinFerdous,Satya786110,Satya786110,loss,French Defense Exchange Variation 3...exd5 4.Nf3 Nf6,C01,Satya786110 won by checkmate,10:00,Unknown,1246,1383,-137,24,48,14,2,2,0,18,30,https://www.chess.com/game/live/139663631512
2025.06.16,17:32:42,black,UvST,NafsinFerdous,UvST,win,Queens Pawn Opening Zukertort Variation 2...e6 3.e3 c5 4.b3,D02,NafsinFerdous won by resignation,10:00,Unknown,1246,1444,-198,51,102,21,10,2,0,33,69,https://www.chess.com/game/live/139664388226
2025.06.16,18:40:33,black,Gulzebo,NafsinFerdous,Gulzebo,loss,Sicilian Defense...3.Bc4 Nf6 4.d3 e6,B50,Gulzebo won by resignation,10:00,Unknown,1235,1250,-15,34,67,14,1,2,0,19,48,https://www.chess.com/game/live/139666733096
2025.06.17,11:00:40,black,SuryaLinga,NafsinFerdous,SuryaLinga,win,Queens Pawn Opening Krause Variation 3.dxc5 e6,D02,NafsinFerdous won by checkmate,10:00,Unknown,1246,1219,27,40,80,18,5,2,2,27,53,https://www.chess.com/game/live/139689453308
2025.06.17,11:13:14,black,palenciam,NafsinFerdous,palenciam,loss,Closed Sicilian Defense 2...d6,B23,palenciam won by checkmate,10:00,Unknown,1235,1250,-15,13,25,4,1,2,0,9,16,https://www.chess.com/game/live/139689819138
2025.06.17,17:21:15,black,wylie007coyote,NafsinFerdous,wylie007coyote,win,Queens Pawn Opening Krause Variation 3.c3 e6 4.Bf4,D02,NafsinFerdous won by resignation,5:00,Unknown,1234,1368,-134,19,38,9,1,2,0,12,26,https://www.chess.com/game/live/139702151158
2025.06.17,17:49:25,black,Hououinkyouma88,NafsinFerdous,Hououinkyouma88,loss,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,Hououinkyouma88 won on time,5:00,Unknown,1234,906,328,43,85,22,7,2,0,24,61,https://www.chess.com/game/live/144496173161
2025.06.17,18:00:07,white,NafsinFerdous,Hououinkyouma88,Hououinkyouma88,loss,Sicilian Defense Open,B30,Hououinkyouma88 won on time,5:00,Unknown,1234,906,328,41,82,23,7,2,0,16,66,https://www.chess.com/game/live/144496774379
2025.06.17,18:13:49,white,NafsinFerdous,BlunderfulRookie,BlunderfulRookie,loss,Philidor Defense Nimzowitsch Variation 4.dxe5,C41,BlunderfulRookie won by checkmate,5:00,Unknown,1234,1228,6,40,80,17,4,1,0,29,51,https://www.chess.com/game/live/139703929720
2025.06.17,18:27:16,white,NafsinFerdous,Serah_H,Serah_H,win,Giuoco Piano Game,C50,NafsinFerdous won by checkmate,10:00,Unknown,1236,620,616,33,65,20,10,1,0,8,57,https://www.chess.com/game/live/144498568611
2025.06.18,09:51:11,white,NafsinFerdous,SAYRMAN777,SAYRMAN777,win,Petrovs Defense Classical Variation,C42,NafsinFerdous won by checkmate,10:00,Unknown,1236,1319,-83,18,35,10,4,2,0,7,28,https://www.chess.com/game/live/139725461882
2025.06.18,09:57:01,white,NafsinFerdous,jsrikrish,jsrikrish,win,French Defense Exchange Variation 3...exd5 4.Nf3 Nf6,C01,NafsinFerdous won by checkmate,10:00,Unknown,1247,1248,-1,27,53,17,10,2,0,9,44,https://www.chess.com/game/live/139725617326
2025.06.18,16:51:58,white,NafsinFerdous,The_punisher44,The_punisher44,loss,Kings Pawn Opening Kings Knight Variation,C40,The_punisher44 won on time,5:00,Unknown,1224,1251,-27,35,70,16,8,1,0,17,53,https://www.chess.com/game/live/139739028948
2025.06.18,17:01:03,black,The_punisher44,NafsinFerdous,The_punisher44,win,Sicilian Defense Bowdler Attack,B20,NafsinFerdous won by checkmate,5:00,Unknown,1235,1242,-7,40,80,16,5,2,0,19,61,https://www.chess.com/game/live/139739345558
2025.06.19,18:55:18,white,NafsinFerdous,maine49,maine49,win,Pirc Defense Classical Variation 4...Bg7,B08,NafsinFerdous won on time,5:00,Unknown,1245,1216,29,40,79,17,1,2,0,22,57,https://www.chess.com/game/live/139780594390
2025.06.19,19:06:46,black,rolemb,NafsinFerdous,rolemb,win,Sicilian Defense Open Dragon Yugoslav Attack 7...O O 8.Qd2,B76,NafsinFerdous won by checkmate,5:00,Unknown,1255,1250,5,23,46,10,2,2,0,14,32,https://www.chess.com/game/live/139780954160
2025.06.19,19:40:10,black,hassannn999,NafsinFerdous,hassannn999,loss,Queens Pawn Opening Zukertort Variation 2...e6,D02,hassannn999 won by checkmate,10:00,Unknown,1236,1238,-2,19,37,9,4,2,0,11,26,https://www.chess.com/game/live/139781984512
2025.06.20,10:46:15,black,ahklnort2024,NafsinFerdous,ahklnort2024,loss,English Opening Symmetrical Variation,A30,ahklnort2024 won by checkmate,3:00,Unknown,1255,2140,-885,25,49,14,2,2,0,14,35,https://www.chess.com/game/live/139801796520
2025.06.20,10:50:01,black,MAMA_NEEDS_BREAD,NafsinFerdous,MAMA_NEEDS_BREAD,win,Sicilian Defense Open 3...cxd4 4.Nxd4,B33,NafsinFerdous won by resignation,3:00,Unknown,1255,1253,2,19,38,10,3,1,0,12,26,https://www.chess.com/game/live/139801901254
2025.06.20,10:55:30,black,x-3649958934,NafsinFerdous,x-3649958934,win,Birds Opening 1...c5 2.Nf3,A02,NafsinFerdous won - game abandoned,3:00,Unknown,1255,2012,-757,21,42,9,2,2,0,10,32,https://www.chess.com/game/live/139802054614
2025.06.20,14:33:48,white,NafsinFerdous,F0RAB0Z0,F0RAB0Z0,loss,Modern Defense with 1 e4 2.d4 Bg7 3.Nf3,B06,F0RAB0Z0 won on time,3:00,Unknown,1255,1230,25,20,40,6,0,2,0,10,30,https://www.chess.com/game/live/139808918370
2025.06.20,14:40:45,white,NafsinFerdous,13Void13,13Void13,win,Ruy Lopez Opening Morphy Defense Deferred Steinitz Defense 6.Re1 b5 7.Bb3,C79,NafsinFerdous won by resignation,3:00,Unknown,1264,1242,22,26,52,12,1,2,0,20,32,https://www.chess.com/game/live/139809155826
2025.06.20,16:20:45,black,kristofferSaltveit,NafsinFerdous,kristofferSaltveit,loss,Sicilian Defense Open Accelerated Dragon Modern Variation...7.Bc4 O O 8.O O d6,B35,kristofferSaltveit won on time,3:00,Unknown,1264,1934,-670,25,49,13,1,2,0,12,37,https://www.chess.com/game/live/139812614598
2025.06.20,17:40:33,white,NafsinFerdous,SS_87,SS_87,loss,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qe5 4.Be2,B01,SS_87 won by resignation,5:00,Unknown,1264,1531,-267,34,68,17,5,2,0,17,51,https://www.chess.com/game/live/139815276250
2025.06.20,17:46:39,white,NafsinFerdous,SeemsG0od,SeemsG0od,loss,French Defense Exchange Variation 3...exd5 4.Nf3 Nf6,C01,SeemsG0od won by checkmate,5:00,Unknown,1264,1242,22,25,50,12,1,2,0,18,32,https://www.chess.com/game/live/139815475008
2025.06.21,10:26:05,black,mrpatrikpass,NafsinFerdous,mrpatrikpass,win,Queens Pawn Opening Chigorin Irish Gambit,D00,NafsinFerdous won by resignation,10:00,Unknown,1236,1308,-72,18,36,10,3,1,0,13,23,https://www.chess.com/game/live/139837922060
2025.06.21,10:40:18,black,inrigame,NafsinFerdous,inrigame,loss,Queens Pawn Opening Zukertort Variation 2...e6 3.Bf4 c5 4.e3,D02,inrigame won by resignation,5:00,Unknown,1255,1284,-29,10,19,5,2,1,0,8,11,https://www.chess.com/game/live/139838303816
2025.06.21,10:42:40,black,nickslim97,NafsinFerdous,nickslim97,win,Closed Sicilian Defense 2...d6,B23,NafsinFerdous won by checkmate,5:00,Unknown,1265,1269,-4,31,62,14,5,2,0,17,45,https://www.chess.com/game/live/139838367976
2025.06.21,15:39:50,black,MTA777333,NafsinFerdous,MTA777333,win,Sicilian Defense Open Variation 4...Nf6 5.Bd3 Nc6,B54,NafsinFerdous won by resignation,1/86400,Unknown,900,893,7,15,30,7,0,1,0,9,21,https://www.chess.com/game/daily/829848728
2025.06.21,16:04:02,white,NafsinFerdous,jwweenink,jwweenink,win,Sicilian Defense Marshall Counterattack 4.exd5 exd5 5.Bb5,B40,NafsinFerdous won on time,2:00 + 1s,Unknown,1150,1099,51,26,51,17,2,2,0,11,40,https://www.chess.com/game/live/139848323774
2025.06.21,18:46:47,black,ChessMariano,NafsinFerdous,ChessMariano,loss,Alapin Sicilian Defense 2...d6,B22,ChessMariano won by checkmate,5:00,Unknown,1265,1504,-239,17,33,8,6,2,0,13,20,https://www.chess.com/game/live/139853480736
2025.06.21,18:59:11,white,NafsinFerdous,igorgumush,igorgumush,win,Ruy Lopez Opening,C60,NafsinFerdous won by checkmate,5:00,Unknown,1274,1260,14,14,27,7,2,1,0,6,21,https://www.chess.com/game/live/139853846132
2025.06.22,19:49:27,white,NafsinFerdous,conkz45,conkz45,loss,Kings Pawn Opening Kings Knight Variation,C40,conkz45 won by resignation,5:00,Unknown,1274,1877,-603,20,40,9,1,2,0,9,31,https://www.chess.com/game/live/139891308008
2025.06.22,19:53:03,white,NafsinFerdous,ChessMariano,ChessMariano,loss,Caro Kann Defense Exchange Variation...4.Bd3 Nc6 5.Nf3 Bg4,B13,ChessMariano won by resignation,5:00,Unknown,1274,1504,-230,26,52,15,0,2,0,12,40,https://www.chess.com/game/live/139891417382
2025.06.22,20:02:11,white,NafsinFerdous,goku2o18,goku2o18,win,Slav Defense Modern Exchange Variation 4...cxd5 5.Nc3,D13,NafsinFerdous won by checkmate,5:00,Unknown,1275,827,448,24,47,9,7,2,0,5,42,https://www.chess.com/game/live/144935977311
2025.06.22,20:08:30,black,Voliyn,NafsinFerdous,Voliyn,win,Slav Defense,D10,NafsinFerdous won by resignation,5:00,Unknown,1277,889,388,39,78,24,3,1,1,22,56,https://www.chess.com/game/live/144936570511
2025.06.22,20:17:32,white,NafsinFerdous,kurt0976542145786,kurt0976542145786,win,Slav Defense Exchange Variation 3...cxd5 4.Nc3,D10,NafsinFerdous won by checkmate,5:00,Unknown,1277,170,1107,11,21,6,2,1,0,4,17,https://www.chess.com/game/live/144937168693
2025.06.22,20:19:49,white,NafsinFerdous,18Eddi,18Eddi,win,French Defense Tarrasch Open Suchting Line 4...cxd4 5.cxd4 dxe4 6.Nxe4,C07,NafsinFerdous won by checkmate,5:00,Unknown,1280,988,292,46,91,24,11,2,1,31,60,https://www.chess.com/game/live/144937172697
2025.06.22,20:26:58,black,Powerful_Rook,NafsinFerdous,Powerful_Rook,win,Slav Defense Exchange Variation 3...cxd5 4.Nf3 Nc6,D10,NafsinFerdous won by checkmate,5:00,Unknown,1284,974,310,23,46,15,7,1,0,8,38,https://www.chess.com/game/live/144937767725
2025.06.23,08:09:51,white,NafsinFerdous,Lemon1620771,Lemon1620771,loss,Four Knights Game Scotch Variation Accepted 5.Nxd4 Bb4,C47,Lemon1620771 won by resignation,5:00,Unknown,1284,963,321,33,66,19,7,1,0,15,51,https://www.chess.com/game/live/144979769319
2025.06.23,08:18:50,black,Lemon1620771,NafsinFerdous,Lemon1620771,win,Alapin Sicilian Defense...5.Nc3 d6 6.Nf3 Nf6,B22,NafsinFerdous won by checkmate,10:00,Unknown,1236,1327,-91,16,32,10,3,0,0,15,17,https://www.chess.com/game/live/144980368299
2025.06.23,08:21:54,white,NafsinFerdous,Lemon1620771,Lemon1620771,loss,Ruy Lopez Opening Berlin Improved Steinitz Defense,C66,Lemon1620771 won by checkmate,10:00,Unknown,1236,1327,-91,33,66,18,1,2,0,19,47,https://www.chess.com/game/live/144980372317
2025.06.23,19:53:51,black,Hououinkyouma88,NafsinFerdous,Hououinkyouma88,loss,Sicilian Defense 2.Nf3 d6 3.Bc4 Nf6,B50,Hououinkyouma88 won by resignation,10:00,Unknown,1236,1244,-8,24,47,12,7,2,0,12,35,https://www.chess.com/game/live/145022362171
2025.06.23,20:00:40,white,NafsinFerdous,Hououinkyouma88,Hououinkyouma88,win,Sicilian Defense Open 3...cxd4 4.Nxd4,B33,NafsinFerdous won by resignation,10:00,Unknown,1236,1244,-8,31,61,17,0,2,0,15,46,https://www.chess.com/game/live/145022374585
2025.06.24,06:39:53,white,NafsinFerdous,Razduha,Razduha,loss,Sicilian Defense Open 3...cxd4 4.Nxd4,B33,Razduha won on time,1/86400,Unknown,857,1276,-419,37,74,21,4,2,0,20,54,https://www.chess.com/game/daily/830926520
2025.06.24,07:08:35,black,linathiMkhail,NafsinFerdous,linathiMkhail,win,Sicilian Defense Open Classical Richter Rauzer Dragon Variation 7.Bxf6 exf6,B60,NafsinFerdous won by resignation,5:00,Unknown,1284,1411,-127,22,44,15,1,2,0,17,27,https://www.chess.com/game/live/139942431832
2025.06.26,19:22:42,black,x-1544823308,NafsinFerdous,x-1544823308,draw,Sicilian Defense Canal Main Line,B52,Game drawn by insufficient material,10:00,Unknown,1236,1230,6,56,112,28,9,1,0,34,78,https://www.chess.com/game/live/140040030704
2025.06.27,04:53:11,white,NafsinFerdous,esaa_eska,esaa_eska,win,Ruy Lopez Opening Morphy Defense Closed Averbakh Romanovsky Variation 10.cxd4,C87,NafsinFerdous won by resignation,10:00,Unknown,1236,1232,4,19,37,6,0,2,0,13,24,https://www.chess.com/game/live/140052370582
2025.06.28,19:16:23,white,NafsinFerdous,Caro_Flan,Caro_Flan,loss,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nf6,B13,Caro_Flan won by resignation,10:00,Unknown,1236,1211,25,36,72,19,5,2,0,13,59,https://www.chess.com/game/live/140113039240
2025.06.28,20:22:13,white,NafsinFerdous,bledilikaj,bledilikaj,win,Mieses Opening 1...d5,A00,NafsinFerdous won by checkmate,10:00,Unknown,1247,1249,-2,51,101,24,8,2,1,31,70,https://www.chess.com/game/live/140114854726
2025.06.30,09:16:59,white,NafsinFerdous,Siegy957,Siegy957,loss,Petrovs Defense Classical Variation,C42,Siegy957 won by checkmate,10:00,Unknown,1247,1634,-387,14,28,9,2,2,0,7,21,https://www.chess.com/game/live/140166451936
2025.06.30,09:22:38,black,Alexandre_Sacha0,NafsinFerdous,Alexandre_Sacha0,loss,Caro Kann Defense Main Line,B15,Alexandre_Sacha0 won by resignation,10:00,Unknown,1247,2319,-1072,10,19,3,1,0,0,8,11,https://www.chess.com/game/live/140166594012
2025.06.30,09:24:17,black,Jeele1,NafsinFerdous,Jeele1,win,Sicilian Defense 2.Nf3 d6 3.Bc4 Nf6 4.Nc3,B50,NafsinFerdous won by resignation,10:00,Unknown,1247,1223,24,26,52,12,5,2,0,13,39,https://www.chess.com/game/live/140166635666
2025.06.30,09:32:56,black,pavlos13,NafsinFerdous,pavlos13,loss,Sicilian Defense...3.Bc4 Nf6 4.e5 dxe5 5.Nxe5 e6,B50,pavlos13 won by resignation,10:00,Unknown,1237,1252,-15,28,55,15,4,2,0,16,39,https://www.chess.com/game/live/140166854650
2025.06.30,11:48:33,black,Monky102,NafsinFerdous,Monky102,loss,Sicilian Defense Open Dragon Variation 6.Bg5 Bg7 7.Bb5 Bd7,B70,Monky102 won by checkmate,10:00,Unknown,1237,1370,-133,35,69,23,14,1,0,13,56,https://www.chess.com/game/live/140170611506
2025.06.30,18:26:56,black,ChessM0nkey,NafsinFerdous,ChessM0nkey,draw,Ponziani Opening Jaenisch Counterattack 4.d4 exd4 5.e5,C44,Game drawn by agreement,10:00,Unknown,1237,1290,-53,29,58,13,3,2,0,19,39,https://www.chess.com/game/live/140183963368
2025.07.01,18:20:43,black,Daniyar261090,NafsinFerdous,Daniyar261090,win,Pirc Defense Main Line Byrne Variation 4...Bg7,B07,NafsinFerdous won by resignation,10:00,Unknown,1247,1233,14,41,82,21,4,2,0,19,63,https://www.chess.com/game/live/140220817508
2025.07.01,18:34:59,black,Adrlll97,NafsinFerdous,Adrlll97,loss,Pirc Defense Main Line Byrne Variation 4...Bg7 5.e5 dxe5 6.dxe5,B07,Adrlll97 won by resignation,10:00,Unknown,1247,1904,-657,11,21,6,2,0,0,8,13,https://www.chess.com/game/live/140221279258
2025.07.01,18:37:51,white,NafsinFerdous,Adrlll97,Adrlll97,loss,Ruy Lopez Opening Morphy Defense Closed...7.Bb3 d6 8.c3 Bg4,C88,Adrlll97 won by resignation,10:00,Unknown,1247,1904,-657,13,25,5,0,2,0,9,16,https://www.chess.com/game/live/140221371740
2025.07.01,18:40:09,black,Adrlll97,NafsinFerdous,Adrlll97,win,Closed Sicilian Defense Fianchetto Variation...6.Be3 Nf6 7.h3 O O 8.Qd2,B26,NafsinFerdous won by resignation,10:00,Unknown,1247,1904,-657,22,44,11,0,2,0,16,28,https://www.chess.com/game/live/140221445330
2025.07.01,18:56:40,white,NafsinFerdous,Lemon1620771,Lemon1620771,win,Four Knights Game Scotch Variation Accepted 5.Nxd4 Bb4,C47,NafsinFerdous won by resignation,10:00,Unknown,1247,1304,-57,57,113,27,12,2,2,31,82,https://www.chess.com/game/live/145709966945
2025.07.01,19:10:00,black,Lemon1620771,NafsinFerdous,Lemon1620771,loss,Alapin Sicilian Defense...5.cxd4 g6 6.Nc3 Bg7,B22,Lemon1620771 won by checkmate,10:00,Unknown,1247,1304,-57,23,45,14,2,2,0,17,28,https://www.chess.com/game/live/145710572949
2025.07.01,19:16:38,white,NafsinFerdous,Lemon1620771,Lemon1620771,win,Sicilian Defense Four Knights Variation,B45,NafsinFerdous won by resignation,10:00,Unknown,1258,1295,-37,53,105,23,14,2,0,21,84,https://www.chess.com/game/live/145711167065
2025.07.01,19:31:48,black,Lemon1620771,NafsinFerdous,Lemon1620771,loss,Alapin Sicilian Defense...3.d4 cxd4 4.cxd4 Nf6 5.Nc3,B22,Lemon1620771 won by resignation,10:00,Unknown,1249,1302,-53,49,97,25,8,1,0,25,72,https://www.chess.com/game/live/145711775553
2025.07.02,08:37:51,white,NafsinFerdous,Kataneca,Kataneca,loss,Petrovs Defense Classical Variation,C42,Kataneca won by resignation,5:00,Unknown,1275,1305,-30,15,29,5,1,2,0,8,21,https://www.chess.com/game/live/140239560058
2025.07.02,08:40:47,black,Kataneca,NafsinFerdous,Kataneca,loss,Sicilian Defense...3.Bc4 Nf6 4.d3 e6 5.O O,B50,Kataneca won on time,5:00,Unknown,1267,1312,-45,46,91,23,5,2,0,20,71,https://www.chess.com/game/live/140239630224
2025.07.02,08:51:10,white,NafsinFerdous,Kataneca,Kataneca,win,Petrovs Defense Classical Variation,C42,NafsinFerdous won by checkmate,5:00,Unknown,1277,1303,-26,35,69,17,1,2,0,18,51,https://www.chess.com/game/live/140239879318
2025.07.02,09:07:12,black,Azibor,NafsinFerdous,Azibor,loss,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,Azibor won on time,2:00 + 1s,Unknown,1122,1182,-60,59,117,28,15,2,1,22,95,https://www.chess.com/game/live/140240266112
2025.07.02,11:56:55,white,NafsinFerdous,MozeRemis,MozeRemis,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won by checkmate,2:00 + 1s,Unknown,1150,1116,34,35,69,18,4,2,0,16,53,https://www.chess.com/game/live/140244909078
2025.07.02,12:01:53,black,IIIelmagoIII,NafsinFerdous,IIIelmagoIII,win,Queens Pawn Opening Krause Variation...4.dxc5 e6 5.c4 Bxc5,D02,NafsinFerdous won on time,2:00 + 1s,Unknown,1177,1160,17,29,58,12,0,2,0,17,41,https://www.chess.com/game/live/140245057934
2025.07.02,18:23:41,white,NafsinFerdous,Bollo1,Bollo1,win,Sicilian Defense Open Dragon Rauzer Variation,B76,NafsinFerdous won by resignation,10:00,Unknown,1258,1232,26,43,85,25,11,2,0,20,65,https://www.chess.com/game/live/140257815122
2025.07.02,18:36:47,black,Bootyvil,NafsinFerdous,Bootyvil,loss,Sicilian Defense Open Classical Variation 6.Bb5 Bd7 7.O O,B56,Bootyvil won by checkmate,10:00,Unknown,1249,1278,-29,29,57,14,2,2,0,11,46,https://www.chess.com/game/live/140258235016
2025.07.03,00:26:09,white,NafsinFerdous,AquileDBS,AquileDBS,win,Sicilian Defense Open Pelikan and Sveshnikov Retreat Variation 6...Bb4,B33,NafsinFerdous won by checkmate,10:00,Unknown,1258,1239,19,19,37,13,4,2,0,10,27,https://www.chess.com/game/live/140267005652
